point,expected_return,volatility,sharpe,weight_QQQ,weight_SPMO,weight_GDX,weight_GLD,weight_SLV,weight_AIA,weight_XLE
25,0.16982644633078114,0.13003159392532027,1.1248569821791552,0.23308480459649522,0.41805280679998774,0.026714936411755697,0.3,0.0,0.0,0.022147452191761355
26,0.1702392597595848,0.13047414662088022,1.124205549976068,0.2377533444104101,0.4163067131401978,0.02937222188872519,0.3,0.0,0.0,0.016567720560666948
27,0.17065207318838843,0.13093932527375532,1.1233643741546815,0.2424218842243251,0.41456061948040784,0.032029507365694765,0.3,0.0,0.0,0.010987988929572314
28,0.17106488661719207,0.1314268896339613,1.122337955558495,0.24709042403824047,0.4128145258206178,0.034686792842664446,0.3,0.0,0.0,0.005408257298477263
29,0.17147770004599577,0.1319366307266128,1.121130646063704,0.2521790591339891,0.41032254693665493,0.03749839392935605,0.3,0.0,0.0,0.0
30,0.17189051347479942,0.13246917839648187,1.119739816237426,0.2553573213192959,0.40870354311402046,0.04057496614725188,0.2953641694194318,0.0,0.0,0.0
31,0.17230332690360303,0.13300419616905984,1.1183393546060514,0.25714847927870843,0.40931688872984456,0.04323045868605868,0.2903041733053884,0.0,0.0,0.0
32,0.17271614033240668,0.13354129795319114,1.1169326838854674,0.2589396372381213,0.4099302343456685,0.045885951224865655,0.28524417719134454,0.0,0.0,0.0
33,0.17312895376121037,0.1340804587043712,1.1155201526494642,0.2607307951975347,0.4105435799614917,0.0485414437636726,0.28018418107730103,0.0,0.0,0.0
34,0.173541767190014,0.1346216536840661,1.1141021008551613,0.26252195315694765,0.4111569255773157,0.051196936302479734,0.27512418496325697,0.0,0.0,0.0
35,0.1739545806188177,0.13516485845735585,1.1126788599883521,0.2643131111163612,0.4117702711931388,0.05385242884128664,0.27006418884921346,0.0,0.0,0.0
36,0.17436739404762133,0.13571004889052196,1.1112507532089895,0.2661042690757739,0.41238361680896296,0.0565079213800938,0.2650041927351694,0.0,0.0,0.0
37,0.17478020747642492,0.1362572011485817,1.1098180954966648,0.2678954270351861,0.41299696242478723,0.05916341391890053,0.25994419662112606,0.0,0.0,0.0
38,0.1751930209052286,0.1368062916927751,1.1083811937959027,0.2696865849945998,0.4136103080406103,0.06181890645770759,0.2548842005070823,0.0,0.0,0.0
39,0.17560583433403226,0.13735729727800663,1.1069403471611376,0.27147774295401245,0.4142236536564345,0.06447439899651468,0.24982420439303843,0.0,0.0,0.0
40,0.1760186477628359,0.13791019495024684,1.105495846901223,0.27326890091342676,0.41483699927225687,0.06712989153532159,0.2447642082789948,0.0,0.0,0.0
41,0.17643146119163955,0.1384649620438972,1.1040479767233455,0.2750600588728383,0.4154503448880821,0.06978538407412863,0.2397042121649509,0.0,0.0,0.0
42,0.1768442746204432,0.1390215761791208,1.1025970128762252,0.2768512168322514,0.4160636905039057,0.07244087661293552,0.23464421605090743,0.0,0.0,0.0
43,0.1772570880492468,0.13958001525914335,1.101143224292481,0.2786423747916644,0.4166770361197292,0.07509636915174261,0.22958421993686365,0.0,0.0,0.0
44,0.1776699014780505,0.14014025746752679,1.0996868727300637,0.2804335327510776,0.41729038173555305,0.07775186169054962,0.2245242238228197,0.0,0.0,0.0
45,0.17808271490685415,0.14070228126541903,1.0982282129126497,0.28222469071049044,0.41790372735137693,0.08040735422935652,0.21946422770877616,0.0,0.0,0.0
46,0.17849552833565782,0.14126606538878292,1.0967674926689106,0.2840158486699033,0.4185170729672008,0.0830628467681636,0.21440423159473226,0.0,0.0,0.0
47,0.1789083417644614,0.14183158884560615,1.0953049530705727,0.2858070066293161,0.4191304185830245,0.08571833930697044,0.2093442354806889,0.0,0.0,0.0
48,0.1793211551932651,0.14239883091309657,1.093840828569187,0.28759816458872933,0.41974376419884823,0.08837383184577748,0.20428423936664494,0.0,0.0,0.0
49,0.17973396862206875,0.1429677711348633,1.0923753471315392,0.2893893225481423,0.420357109814672,0.0910293243845845,0.1992242432526012,0.0,0.0,0.0
50,0.18014678205087237,0.14353838931808813,1.0909087303736371,0.29118048050755585,0.420970455430495,0.09368481692339127,0.19416424713855795,0.0,0.0,0.0
51,0.18055959547967604,0.14411066553068796,1.0894411936932127,0.29297163846696817,0.4215838010463195,0.09634030946219835,0.18910425102451395,0.0,0.0,0.0
52,0.1809724089084797,0.14468458009847146,1.0879729464006835,0.29476279642638104,0.42219714666214336,0.09899580200100541,0.18404425491047016,0.0,0.0,0.0
53,0.1813852223372833,0.14526011360229132,1.0865041918485305,0.29655395438579374,0.42281049227796724,0.1016512945398122,0.17898425879642688,0.0,0.0,0.0
54,0.18179803576608702,0.14583724687519498,1.0850351275590442,0.29834511234520733,0.42342383789379057,0.10430678707861937,0.17392426268238276,0.0,0.0,0.0
55,0.1822108491948906,0.14641596099957455,1.0835659453503952,0.300136270304619,0.42403718350961556,0.1069622796174263,0.16886426656833917,0.0,0.0,0.0
56,0.18262366262369428,0.14699623730431916,1.0820968314610087,0.3019274282640332,0.42465052912543816,0.10961777215623328,0.16380427045429538,0.0,0.0,0.0
57,0.18303647605249793,0.1475780573619699,1.0806279666721936,0.30371858622344583,0.42526387474126215,0.11227326469504025,0.1587442743402517,0.0,0.0,0.0
58,0.18344928948130157,0.1481614029858804,1.0791595264290177,0.30550974418285826,0.42587722035708664,0.11492875723384725,0.15368427822620787,0.0,0.0,0.0
59,0.1838621029101052,0.14874625622738347,1.0776916809593913,0.3073009021422726,0.4264905659729087,0.11758424977265411,0.14862428211216464,0.0,0.0,0.0
60,0.18427491633890888,0.14933259937296606,1.0762245953913494,0.30909206010168433,0.42710391158873395,0.12023974231146116,0.14356428599812057,0.0,0.0,0.0
61,0.1846877297677125,0.14992041494145333,1.074758429868514,0.3108832180610978,0.42771725720455706,0.12289523485026804,0.13850428988407715,0.0,0.0,0.0
62,0.1851005431965162,0.15050968568120363,1.0732933396637225,0.31267437602051,0.4283306028203817,0.12555072738907525,0.133444293770033,0.0,0.0,0.0
63,0.18551335662531984,0.15110039456731497,1.0718294752908117,0.31446553397992383,0.42894394843620454,0.12820621992788198,0.12838429765598972,0.0,0.0,0.0
64,0.1859261700541235,0.1516925247988451,1.0703669826145559,0.31625669193933686,0.4295572940520283,0.13086171246668912,0.12332430154194578,0.0,0.0,0.0
65,0.18633898348292716,0.15228605979604498,1.0689060029587467,0.31804784989875,0.4301706396678519,0.13351720500549613,0.11826430542790192,0.0,0.0,0.0
66,0.18675179691173077,0.1528809831976081,1.0674466732124208,0.3198390078581635,0.43078398528367495,0.13617269754430292,0.11320430931385869,0.0,0.0,0.0
67,0.18716461034053442,0.15347727885793544,1.0659891259342282,0.3216301658175751,0.4313973308995002,0.1388281900831099,0.10814431319981481,0.0,0.0,0.0
68,0.18757742376933803,0.15407493084441748,1.0645334894549512,0.3234213237769885,0.4320106765153235,0.14148368262191682,0.10308431708577125,0.0,0.0,0.0
69,0.1879902371981417,0.15467392343473407,1.0630798879781735,0.32521248173640155,0.4326240221311471,0.14413917516072394,0.09802432097172739,0.0,0.0,0.0
70,0.18840305062694537,0.155274241114173,1.0616284416791066,0.32700363969581414,0.4332373677469714,0.14679466769953103,0.09296432485768341,0.0,0.0,0.0
71,0.188815864055749,0.1558758685729676,1.0601792668015848,0.32879479765522773,0.4338507133627944,0.14945016023833776,0.08790432874364008,0.0,0.0,0.0
72,0.18922867748455263,0.15647879070365484,1.058732475753234,0.33058595561463966,0.43446405897861934,0.152105652777145,0.08284433262959597,0.0,0.0,0.0
73,0.18964149091335633,0.15708299259845332,1.0572881771988318,0.3323771135740528,0.4350774045944427,0.15476114531595184,0.0777843365155527,0.0,0.0,0.0
74,0.19005430434216,0.15768845954666338,1.055846476151862,0.3341682715334669,0.43569075021026565,0.1574166378547589,0.07272434040150855,0.0,0.0,0.0
75,0.19046711777096365,0.15829517703208787,1.0544074740642915,0.3359594294928799,0.43630409582608937,0.1600721303935659,0.06766434428746489,0.0,0.0,0.0
76,0.19087993119976723,0.15890313073047602,1.0529712689145705,0.33775058745229175,0.4369174414419141,0.16272762293237272,0.0626043481734215,0.0,0.0,0.0
77,0.1912927446285709,0.1595123065069899,1.0515379552938804,0.3395417454117046,0.4375307870577379,0.1653831154711798,0.05754435205937763,0.0,0.0,0.0
78,0.19170555805737455,0.16012269041369315,1.0501076244906467,0.34133290337111866,0.43814413267356056,0.1680386080099867,0.052484355945334064,0.0,0.0,0.0
79,0.19211837148617822,0.16073426868706422,1.0486803645733307,0.3431240613305305,0.4387574782893856,0.1706941005487939,0.047424359831289974,0.0,0.0,0.0
80,0.19253118491498186,0.16134702774553264,1.0472562604715248,0.3449152192899443,0.4393708239052086,0.1733495930876008,0.04236436371724632,0.0,0.0,0.0
81,0.19294399834378548,0.16196095418703976,1.045835394055364,0.34670637724935716,0.43998416952103236,0.1760050856264076,0.037304367603202875,0.0,0.0,0.0
82,0.19335681177258915,0.1625760347866238,1.0444178442132819,0.3484975352087695,0.4405975151368568,0.17866057816521472,0.03224437148915898,0.0,0.0,0.0
83,0.19376962520139276,0.1631922564940292,1.0430036869281254,0.3502886931681823,0.4412108607526805,0.18131607070402148,0.027184375375115727,0.0,0.0,0.0
84,0.19418243863019644,0.16380960643134138,1.041592995351654,0.3520798511275957,0.441824206368504,0.1839715632428287,0.022124379261071605,0.0,0.0,0.0
85,0.19459525205900008,0.16442807189064546,1.0401858398774457,0.3538710090870094,0.44243755198432705,0.1866270557816357,0.01706438314702781,0.0,0.0,0.0
86,0.19500806548780375,0.16504764033171143,1.0387822882122264,0.35566216704642156,0.4430508976001515,0.18928254832044256,0.012004387032984372,0.0,0.0,0.0
87,0.19542087891660737,0.16566829937970354,1.0373824054456524,0.3574533250058341,0.4436642432159757,0.19193804085924954,0.006944390918940637,0.0,0.0,0.0
88,0.19583369234541104,0.16629003682291552,1.0359862541185683,0.35924448296524725,0.4442775888317994,0.1945935333980566,0.0018843948048967536,0.0,0.0,0.0
89,0.19624650577421468,0.16692882248831747,1.0344948415741697,0.37142047808853923,0.428177997540286,0.20040152437117473,0.0,0.0,0.0,0.0
90,0.19665931920301835,0.16764375901929032,1.032545560989838,0.389758812654426,0.4021609863912986,0.2080802009542754,0.0,0.0,0.0,0.0
91,0.19707213263182197,0.16843945363494353,1.0301187096455053,0.4080971472203136,0.3761439752423102,0.21575887753737616,0.0,0.0,0.0,0.0
92,0.19748494606062564,0.1693147677714422,1.0272314007210959,0.42643548178619944,0.3501269640933239,0.22343755412047664,0.0,0.0,0.0,0.0
93,0.19789775948942925,0.17026847351196644,1.0239021698704356,0.44477381635208557,0.3241099529443379,0.23111623070357656,0.0,0.0,0.0,0.0
94,0.19831057291823295,0.17129926152973288,1.020150766311978,0.4631121509179749,0.29809294179534757,0.23879490728667754,0.0,0.0,0.0,0.0
95,0.1987233863470366,0.17240574924029395,1.0159979415935743,0.4814504854838617,0.27207593064636026,0.246473583869778,0.0,0.0,0.0,0.0
96,0.19913619977584024,0.17358648905810936,1.0114652397691195,0.49978882004974723,0.24605891949737435,0.2541522604528785,0.0,0.0,0.0,0.0
97,0.19954901320464388,0.1748542506825063,1.0064926218133463,0.5,0.2344185891214082,0.26558141087859183,0.0,0.0,0.0,0.0
98,0.19996182663344753,0.17622198101113754,1.0010234002663867,0.5,0.22294574596529726,0.27705425403470274,0.0,0.0,0.0,0.0
99,0.2003746400622512,0.17768737346875255,0.995091190839991,0.5,0.21147290280918507,0.288527097190815,0.0,0.0,0.0,0.0
100,0.2007874534910548,0.17924803284260424,0.9887302565081802,0.5,0.2000000596530737,0.29999994034692634,0.0,0.0,0.0,0.0
