date,Current Portfolio_annualized_return_pct,KAW Core Revised Internal_annualized_return_pct,QQQ 100%_annualized_return_pct,benchmark_annualized_return_pct
2025-02-28,21.02515931013722,8.032561909386482,21.870919052269233,19.848518520557423
2025-03-31,19.46079573721322,8.88838745466507,16.95929992040184,16.185316850250086
2025-04-30,19.88814498436664,8.96045112984567,20.12890774340765,16.315810582966783
2025-05-31,21.472131701833884,9.293958086198106,23.784318536726936,18.06641933491424
2025-06-30,23.91543974771242,10.066849302881042,28.096612454044802,21.406864905179603
2025-07-31,23.357019028751512,9.94830426972162,25.198228834293058,19.811419443766564
2025-08-31,24.21386038990907,10.862187042637196,26.091834066638953,20.65810574440159
2025-09-30,28.016047344301008,13.947011695213018,30.962554564272835,24.001989029190796
2025-10-31,28.461958849612756,16.233975098858288,32.20012128586151,22.610916711454077
2025-11-30,29.976019859452418,17.106032112023485,33.36615748714793,24.41767064059359
2025-12-31,32.57509762939965,19.103044878708175,38.6371497040215,28.391597044774986
2026-01-31,33.3237478493386,19.60776908337236,35.594153486156884,27.128584587412206
2026-02-28,33.58992065631925,21.23015331750191,31.771963933375268,25.074236866150446
2026-03-31,30.94836722680021,18.896870135974563,28.510778254696877,24.16254327605454
2026-04-30,32.29447709213269,18.706859604419023,32.355528476997385,25.485770988163093
2026-05-31,35.76320840113058,21.630724700183833,34.6777314888508,28.63162137260091
2026-06-30,34.07828443534615,21.636328740606146,33.40029119166332,26.965964540721664
2026-07-31,29.16009602205445,17.340679686870452,26.580008386967545,23.483840158545544
2026-08-31,29.299796704762706,17.66491321032624,26.195727496303633,22.71477293883597
