date,asset_133690_return_pct,asset_402970_return_pct,asset_069500_return_pct,asset_168580_return_pct,asset_200250_return_pct,asset_EWJ_return_pct,asset_TLT_return_pct,asset_385560_return_pct,asset_132030_return_pct,optimized_return_pct,provided_return_pct,benchmark_return_pct
2025-09-30,5.003993830220899,-0.8109226313611884,10.271218143558558,4.695817490494303,-0.16410256410256396,3.8525227242361737,4.993231347903104,-2.0598811757348345,12.390438247011959,5.655983985291188,4.736916651553394,4.963895277739816
2025-10-31,7.414208051622717,-0.2836406106615508,22.360748892140016,1.2741359481871495,6.040682145058551,5.586839798523235,2.8889974982899913,-3.5133229569913937,3.2834101382488434,3.080231402062005,3.9660513921639233,3.906561652676843
2025-11-30,0.31929766723444164,6.299673722078136,-4.290491950995512,1.1236290828676498,4.243363689207524,2.083863353389348,2.904430920732337,-5.8651592444505685,4.333090222660774,4.022341618600846,1.3015541321218942,2.825082622320596
2025-12-31,-1.1976630963972723,-0.38564457736502966,9.427335107634939,2.736487484854755,-4.014869888475836,-0.6436801000938575,-3.6688933978338167,-0.4760091393754773,3.7666022451581016,0.9799601910483541,0.5865946003723064,-1.5288936878936399
2026-01-31,0.48105351335370194,5.159200442442913,27.0814030443415,1.840931971810722,-5.054221533694814,5.414308889947872,-1.2421286006016108,-6.145604921193215,17.614424410540906,8.957450111026533,5.142848324703185,0.8280616634021465
2026-02-28,-2.7725843330288824,7.32531930879039,21.751640454119368,0.9038271430588996,1.284927595349794,8.026312189427598,4.894458895884468,2.811446491571923,0.03369272237196963,2.8506601045970044,3.9453888487346718,-0.6171952345696119
2026-03-31,-1.3170670197339418,5.2222611130556595,-19.857776827246965,-0.06997900629811538,-9.14216673378977,-4.05296504754461,0.5179223088735307,-8.284529038555387,-12.664196699225327,-3.614810396985922,-5.88161372642963,-0.22507345476927565
2026-04-30,13.552175107493557,-1.0378550994611158,33.03622656614851,5.770308123249301,1.7287234042553168,3.4607372497866606,-2.7736085013977507,-0.1862445124384715,0.019282684149635188,2.5038125393696102,4.264663253176844,8.350047519414172
2026-05-31,13.458952473654296,5.6336134453781606,34.94343256037873,4.343220338983045,0.7189542483660105,5.8384384903242825,1.9847630464190802,-5.001332800213243,-1.542317331791021,4.419665565358252,4.665989031747101,6.782233020786066
2026-06-30,1.537782538407373,1.4001145548272032,2.792395052919483,4.835025380710656,4.650659744754493,4.475805685733469,4.773375420870929,-7.439233979867421,-11.533189739573135,-3.0444155500807852,-1.1592618982558736,2.499901299595053
2026-07-31,-12.163317135112695,-3.439402497960209,-21.316548687283532,-13.932937900980512,-7.11037618850765,-9.131627279039057,-12.370079673851064,-2.705570291777193,1.6378928729526399,-3.7617010391119616,-7.444627840102129,-8.234183406494822
2026-08-31,-0.20016680567139788,0.12999675008125156,-1.50707590516449,-3.0942334739803123,-5.1401869158878455,0.8339170642991389,-1.6875158199198825,-0.2083657890637136,11.9773519163763,4.5446522882256035,1.3252751840317103,0.07710809172516431
